commit,author.time_sec,message,name
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
16adca03eb79a7326ec34e76804bf311c00a525b,1651681026,"Make broad-except statements more specific (#804)

* make catch-all except: statements more specific

* fix broad-except in additional notebooks and roll back changes to deprecated scripts

* fix broad-except in more notebooks merged from master

* remove trailing comma in ipynb

* remove redundant try-catch in naive_bayes_mnist_jax.ipynb",probml/pyprobml
